     2738      332     2494    10898       87      140     
     2739      333     2528    10953       86      141     
     2740      334     2559    11007       86      141     
     2741      335     2591    11061       85      141     
     2742      336     2623    11116       84      141     
     2743      337     2656    11172       84      141     
     2744      338     2688    11227       83      141     
     2745      339     2720    11283       82      142     
     2746      340     2753    11338       82      142     
     2747      341     2785    11394       81      142     
     2748      342     2818    11451       80      142     
     2749      343     2850    11509       79      142     
     2750      344     2881    11565       79      142     
     2751      345     2913    11623       78      142     
     2752      346     2944    11680       77      142     
     2753      347     2976    11739       76      143     
     2754      348     3007    11788       75      143     
     2755      349     3041    11854       74      143     
     2756      350     3075    11915       74      143     
     2757      351     3108    11975       73      143     
     2758      352     3142    12035       72      143     
     2759      353     3176    12095       72      143     
     2760      354     3210    12155       71      143     
     2761      355     3243    12216       70      144     
     2762      356     3276    12274       69      144     
     2763      357     3308    12337       68      144     
     2764      358     3341    12399       67      144     
     2765      359     3373    12461       66      144     
     2766      360     3407    12524       65      144     
     2767      361     3440    12587       64      144     
     2768      362     3473    12651       63      144     
     2769      363     3506    12715       62      144     
     2770      364     3539    12779       62      144     
     2771      365     3572    12844       61      144     
     2772      366     3606    12910       60      144     
     2773      367     3639    12974       59      145     
     2774      368     3672    13040       58      145     
     2775      369     3706    13106       57      145     
     2776      370     3740    13175       56      145     
     2777      371     3773    13242       55      145     
     2778      372     3806    13310       54      145     
     2779      373     3839    13378       53      145     
     2780      374     3872    13446       52      145     
     2781      375     3905    13514       50      145     
     2782      376     3938    13583       49      145     
     2783      377     3971    13653       48      145     
     2784      378     4004    13723       47      145     
     2785      379     4038    13793       46      145     
     2786      380     4071    13864       45      145     
     2787      381     4104    13936       44      145     
     2788      382     4136    14008       43      145     
     2789      383     4168    14080       42      145     
     2790      384     4199    14153       40      145     
     2791      385     4230    14226       39      146     
     2792      386     4261    14300       38      146     
     2793      387     4290    14374       37      146     
     2794      388     4319    14449       36      146     
     2795      389     4345    14520       35      146     
     2796      390     4370    14598       34      146     
     2797      391     4395    14674       32      146     
     2798      392     4416    14750       31      146     
     2799      393     4435    14828       30      146     
     2800      394     4449    14905       29      146     
     2801      395     4460    14984       28      146     
     2802      396     4464    15062       26      146     
     2803      397     4462    15141       25      146     
     2804      398     4452    15221       24      146     
     2805      399     4433    15300       23      146     
     2806      400     4400    15383       22      146     
     2807      401     4354    15464       20      146     
     2808      402     4292    15546       19      146     
     2809      403     4209    15629       18      146     
     2810      404     4105    15715       17      146     
     2811      405     3984    15798       16      146     
     2812      406     3842    15883       15      146     
     2813      407     3685    15967       14      146     
     2814      408     3516    16053       13      146     
     2815      409     3338    16140       12      146     
     2816      410     3159    16226       11      146     
     2817      411     2981    16314       10      146     
     2818      412     2808    16402        9      146     
     2819      413     2644    16491        8      146     
     2820      414     2487    16579        8      146     
     2821      415     2338    16669        7      146     
     2822      416     2201    16760        7      146     
     2823      417     2073    16850        6      146     
     2824      418     1955    16942        5      146     
     2825      419     1847    17035        5      146     
     2826      420     1750    17127        4      146     
     2827      421     1658    17221        4      146     
     2828      422     1579    17311        3      146     
     2829      423     1500    17407        3      146     
     2830      424     1428    17502        3      146     
     2831      425     1359    17598        2      146     
     2832      426     1299    17695        2      146     
     2833      427     1251    17792        2      146     
     2834      428     1212    17890        1      146     
     2835      429     1181    17990        1      146     
     2836      430     1082    18089        1      146     
     2837      431      931    18190        0      146     
     2838      432      780    18289        0      146     
     2839      433      604    18393        0      146     
     2840      434      429    18496        0      146     
     2841      435      260    18600        0      146     
     2842      436      214    18705        0      146     
     2843      437      169    18813        0      146     
     2844      438      149    18920        0      146     
     2845      439      130    19027        0      146     
     2846      440      114    19135        0      146     
     2847      441      102    19244        0      146     
     2848      442       88    19356        0      146     : splashdown
     2849      443       89    19465        0      146     
     2850      444       90    19577        0      146     
     2851      445       90    19689        0      146     
     2852      446       91    19802        0      146     
     2853      447       92    19915        0      146     
     2854      448       93    20030        0      146     
     2855      449       94    20144        0      146     
     2856      450       95    20260        0      146     
     2857      451       95    20377        0      146     
     2858      452       96    20497        0      146     
     2859      453       97    20615        0      146     
     2860      454       98    20735        0      146     
     2861      455       99    20857        0      146     
     2862      456      100    20976        0      146     
     2863      457      100    21099        0      146     
     2864      458      101    21223        0      146     
     2865      459      102    21347        0      146     
     2866      460      102    21470        0      146     
     2867      461      102    21593        0      146     
     2868      462      102    21715        0      146     
     2869      463      102    21838        0      146     
     2870      464      102    21962        0      146     
     2871      465      102    22085        0      146     
     2872      466      102    22209        0      146     
     2873      467      102    22332        0      146     
     2874      468      102    22457        0      146     
     2875      469      102    22582        0      146     
     2876      470      102    22707        0      146     
     2877      471      102    22830        0      146     
     2878      472      102    22955        0      146     
     2879      473      102    23078        0      146     : last booster
     2880      474        -    23201        -      146     
     2881      475        -    23323        -      147     
     2882      476        -    23448        -      147     
     2883      477        -    23572        -      147     
     2884      478        -    23696        -      147     
     2885      479        -    23820        -      147     
     2886      480        -    23943        -      147     
     2887      481        -    24066        -      147     
     2888      482        -    24190        -      147     
     2889      483        -    24314        -      147     
     2890      484        -    24438        -      147     
     2891      485        -    24560        -      147     
     2892      486        -    24686        -      147     
     2893      487        -    24811        -      147     
     2894      488        -    24932        -      147     
     2895      489        -    25004        -      147     
     2896      490        -    25058        -      148     
     2897      491        -    25111        -      148     
     2898      492        -    25165        -      148     
     2899      493        -    25218        -      148     
     2900      494        -    25271        -      148     
     2901      495        -    25325        -      148     
     2902      496        -    25378        -      148     
     2903      497        -    25431        -      148     
     2904      498        -    25485        -      148     
     2905      499        -    25539        -      148     
     2906      500        -    25593        -      148     
     2907      501        -    25647        -      149     
     2908      502        -    25702        -      149     
     2909      503        -    25756        -      149     
     2910      504        -    25812        -      149     
     2911      505        -    25868        -      149     
     2912      506        -    25922        -      149     
     2913      507        -    25977        -      149     
     2914      508        -    26032        -      149     
     2915      509        -    26088        -      149     
     2916      510        -    26144        -      150     
     2917      511        -    26199        -      150     
     2918      512        -    26256        -      150     
     2919      513        -    26312        -      150     
     2920      514        -    26368        -      150     
     2921      515        -    26425        -      150     
     2922      516        -    26480        -      150     
     2923      517        -    26497        -      150     
     2924      518        -    26498        -      150     
